case_id,sample_id,sample_type,model_basis,temperature_C,aqueous_pH,TOPO_wt_pct_in_organic,TDS_feature_mg_L,Li_feed_mg_L,Na_mg_L,Na_Li_mass_ratio,organic_to_aqueous_mass_ratio,stage_count,one_stage_Li_extraction_pct,one_stage_Na_extraction_pct,three_stage_Li_cumulative_pct,three_stage_Na_cumulative_pct,D_Li_phase_ratio_corrected,D_Na_phase_ratio_corrected,selectivity_Li_Na,validity_flag,validity_notes
lhs_0229,252,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,235939.0629979234,124.64374909482672,49585.88176448161,397.82084640889263,1.1917780366342083,3,55.21836226493312,6.644174588903394,91.01951240908046,18.63750283358402,1.034637396567439,0.059717859849969544,17.325426583718514,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0230,253,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,235416.0758836255,221.57932970809927,49475.96873488655,223.28783465526513,1.3868940936140992,3,56.332163473519145,8.25367422197732,91.67306782029955,22.773555139993185,0.9301467147006366,0.06486573500961938,14.339569490158382,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0231,254,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,273159.5129505829,102.5111088351457,57408.2779676471,560.0200663127039,0.8434937462415579,3,48.17299566025545,4.576946769905129,86.07906772835588,13.111975047952196,1.1019596186869811,0.05686442946188934,19.378715817864958,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0232,255,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,231830.36872334857,189.77706038300968,48722.38241038244,256.73483566480854,1.0159486068443841,3,49.22857216675752,6.067684309435152,86.91245670379969,17.120888409584033,0.954390534349619,0.06358229636227003,15.010318735766168,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0233,256,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,179512.87970393238,198.81611859745374,37727.133078760875,189.75892570937683,1.0809362254388077,3,49.38555790660649,6.696248498188674,87.03348214607222,18.773578982889294,0.9026625789882331,0.06639454276482894,13.595433320257746,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0234,257,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,248235.32484444237,147.76501660509592,52170.11253288117,353.0613248757419,0.9675193600049136,3,49.47572694807926,5.55114211229638,87.10265786727872,15.746076918008045,1.0121210246208214,0.06074715888939103,16.66120758772769,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0235,258,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,176547.29607819638,236.89419723430888,37103.87435610619,156.6263538292044,1.0350875125331807,3,47.419948038028856,6.5977873532366775,85.46339355165858,18.51615881577886,0.8712905296630901,0.06824393809631502,12.767295586509205,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0236,259,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,188153.20834637302,111.09431526533714,39543.01854099184,355.9409718359349,0.7643825277410974,3,43.65584453161399,4.432432808163057,82.11262461689044,12.71661276817504,1.01363773326613,0.060676549932030796,16.705592760326613,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0237,260,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,266688.70546459674,139.4987581794502,56048.347607477546,401.78384624311394,0.615965323346077,3,38.9673151516622,3.5430530746590696,77.26539435043141,10.257010145556844,1.036529687095478,0.0596331681739665,17.381764525266096,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0238,261,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,173144.4121980989,131.92033201458773,36388.71089146931,275.838533270561,0.5301873797276584,3,33.89500492417456,3.228856423656347,71.11297404463934,9.377170105553212,0.9671014585914705,0.06293228122594045,15.367335169678148,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0239,262,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,237502.3861802327,199.35624611645142,49914.43591525546,250.37808891173933,1.020647638967306,3,49.228394291746,6.114613140651148,86.912319148771,17.245046223745174,0.9499897872028322,0.06381094111945888,14.887568973859514,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0240,263,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,183595.4843613566,150.10528159574164,38585.14933627199,257.05390860388366,1.4417071188555663,3,57.91718158205695,8.395610947826563,92.54728601440188,23.131421888941585,0.9546090747856829,0.06357099071598998,15.016425952058832,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0241,264,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,256240.5173298485,244.41936584930357,53852.51528145341,220.32834875554053,0.7518789602906724,3,41.094686198549674,4.658794550833903,79.56082219310746,13.335364271011008,0.9278617298421297,0.06498976820283642,14.277043225423197,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0242,265,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,221312.63096628472,254.06522669640128,46511.93326209459,183.0708352610358,1.3942441515745214,3,55.560198847409694,8.5126242616102,91.22360177300897,23.425616167720122,0.8967117343107796,0.06673650560374852,13.436600046682878,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0243,266,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,284735.7178352418,234.9468494649546,59841.178731931155,254.70092009408813,0.9635250636267214,3,47.86865958939905,5.778859605372431,85.8323873276204,16.354020893786092,0.952992227697232,0.06365474329327207,14.971268100266732,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0244,267,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,260076.96073306925,125.44531341532718,54658.79732127784,435.71812954312816,0.7787103800185464,3,45.034144016056814,4.388657367048065,83.39346646262388,12.596615388250754,1.0521385975562052,0.058944908125651396,17.84952476833771,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0245,268,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,306853.93010978366,219.38620978794523,64489.62924602339,293.95479920254746,1.3365813223768805,3,56.66974107248409,7.693858680412721,91.8646947553674,21.35125635086216,0.9785083953866057,0.06236173947103422,15.690845118922692,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0246,269,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,215378.09996527992,117.64809887712292,45264.70887794899,384.74662412713985,1.2548661069459905,3,56.3387068970911,7.0024642594216635,91.67681051637582,19.570693844498045,1.0282835573162976,0.06000425813126522,17.136843106481315,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0247,270,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,314451.04474124033,170.44112490536958,66086.2687472574,387.73663799713296,0.6915109930077312,3,41.591679335954325,3.9798102556554373,80.07381494978206,11.470567654390795,1.0297520088621153,0.05993778899025402,17.18034692653669,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0248,271,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,305272.6213720713,226.94552248325795,64157.29518016319,282.69910099194027,0.5534539383259388,3,34.966777682546685,3.3543597396859237,72.49536918637473,9.72930157592522,0.9714911682513023,0.06271131203892819,15.491482105305769,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0249,272,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,303911.81937054696,262.34064767085107,63871.303677547745,243.467050358451,0.9923956472864421,3,48.39811738592693,5.9779224652131315,86.25968657325664,16.88306312453619,0.945100670636612,0.0640671763835921,14.751714122345128,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0250,273,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,262645.37207137555,207.13222635835646,55198.584753361225,266.4896029160762,0.9536877495575216,3,47.82070724706159,5.68838316984952,85.79325566656023,16.112824718303266,0.960973922400815,0.06324372601679215,15.19477081640734,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0251,274,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,183150.5534846178,218.77418086101292,38491.64091266886,175.94233817345463,0.5953234113379773,3,34.63793160426366,3.8421195693710843,72.0760172382198,11.089173916425954,0.8901705077211765,0.06711707675530457,13.262951111034827,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0252,275,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,261741.64133218274,109.30328955255334,55008.65314555054,503.2662179769276,1.2613713315253112,3,57.678571113541985,6.788840867192605,92.4197947241287,19.015160446380154,1.0804662724303558,0.05774106154801857,18.712268937622827,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0253,276,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,320220.3964101649,125.06985265906837,67298.77839308712,538.0895312680896,0.8523551983615325,3,48.25006903081057,4.6480909237873025,86.14108202307355,13.306172378171466,1.093874630194294,0.05719059410737903,19.12682753636855,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0254,277,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,259034.41938078147,147.3559223171456,54439.692728878996,369.44353421854066,1.2091274615655512,3,55.23840944415599,6.801238115910495,91.03156776507035,19.047469528723337,1.0206188134698104,0.06035395742866453,16.910553291822374,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0255,278,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,320056.2980726771,159.9629715174204,67264.29084084788,420.49913303543883,0.8091134281435205,3,45.82114124140588,4.574371233301934,84.09661554042503,13.104939347840094,1.045265557492943,0.059245718103154446,17.64288780622088,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0256,279,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,251680.52576670807,230.49227386178083,52894.169513593406,229.4834817123303,1.390771766577902,3,56.52485738943692,8.245147665973889,91.7828153566225,22.752021739077634,0.9348514249263522,0.06461205167132958,14.468685032349399,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0257,280,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,189942.6337666281,123.52691288085761,39919.09122767496,323.1610852784538,1.2007146833873898,3,54.45447517292976,6.878858759088793,90.55205986883243,19.249565206343522,0.9957447934283541,0.061521693387572594,16.18526309338382,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0258,281,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,249345.59520602852,156.83992353832647,52403.45132034895,334.12061252085016,0.5357753769585206,3,34.92911245505956,3.1762818553264696,72.44755201280815,9.229387049818794,1.0018854498031162,0.06122862788044333,16.36302305776678,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0259,282,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,190016.18772563423,131.2979698029385,39934.54961709231,304.1520723970749,0.8164248053271609,3,44.56505752774079,4.822246762614282,82.96466009165866,13.780332056063305,0.9846790068404239,0.06205800216248497,15.867075518516735,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0260,283,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,314948.2138398199,291.4368017180308,66190.75576109003,227.11872821446386,1.4622346485233102,3,57.70533700133251,8.64394514179021,92.43416777149281,23.75488744266765,0.933068100717335,0.06470794308236519,14.419684141862692,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0261,284,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,197020.66605309382,162.3930355836044,41406.638340994476,254.97791941746914,0.8935951064308388,3,45.9973168345425,5.381226599663241,84.25125265022595,15.290534548067924,0.9531831978684919,0.06364483790549672,14.976598719346724,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0262,285,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,326548.090063335,130.858176041405,68628.63138708123,524.4504658644055,1.027179524063872,3,52.7923432764862,5.567846437286829,89.47947698334534,15.790772726212731,1.0887098249286173,0.05740120391162043,18.96667231239407,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0263,286,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,159298.98333925876,101.83158813047703,33478.901088677005,328.7673471789561,1.3830635397082962,3,58.0105686479974,7.823833590444148,92.59679152126463,21.683021151063897,0.9989068627667462,0.061370382497144584,16.276692797429167,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0264,287,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,172477.69546279454,121.32605733169666,36248.59107922993,298.77004063627413,1.4294264689110507,3,58.38364536435966,8.167102838343027,92.79237625800958,22.554737309031005,0.9814436118256995,0.06221683559012921,15.774566522335427,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0265,288,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,190778.7959472617,254.67385356344363,40094.82236137533,157.43595897404137,0.9687969299984187,3,45.79670265363957,6.19715375759043,84.075085098241,17.46311982411305,0.8721190025599381,0.0681935817103824,12.788872217679089,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0266,289,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,235299.1040276484,130.5492705462116,49451.385469417255,378.79480492319215,0.6173585624190522,3,38.76293221666082,3.579785773153109,77.03623142036034,10.35949878157345,1.0253325830966842,0.06013834465653371,17.049564449314907,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0267,290,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,194212.0281705059,241.63842409671622,40816.36395321124,168.91503950909075,0.9242685161947461,3,44.952039079163846,5.873252930282594,83.31893749918518,16.60516563606118,0.8835070114930965,0.06750990458592743,13.087072436438685,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0268,291,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,336167.01986482996,122.61212116247894,70650.18351913312,576.2088025988174,1.3552822535509916,3,60.021308514794974,7.128237607470618,93.61022263943546,19.89657951872652,1.1077637061037793,0.05663289060577748,19.56043024211745,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0269,292,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,312450.6215362849,261.20920738269757,65665.85193598644,251.39179661373657,0.768112017045179,3,42.204625753487214,4.6698071223535536,80.69458059965966,13.36539190467847,0.9506976351058548,0.06377403735778614,14.90728319068519,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0270,293,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,329059.7985536545,256.02265823730886,69156.50192553854,270.11867778295226,0.8399037628066521,3,44.7251372247799,5.034669971222988,83.11181338741616,14.356334694056827,0.9633730251813767,0.06312136740923212,15.262233134709847,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0271,294,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,268588.2646014313,119.03377959485077,56447.566429349994,474.21468612924593,1.2366927060177435,3,56.92698057977764,6.718022337811121,92.00872730798899,18.83043194975954,1.0686882467387369,0.05823470761106287,18.35139714062405,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0272,295,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,271702.54123034456,177.12597526080862,57102.07505857406,322.38114694637125,1.1865045792157631,3,54.14799288602143,6.805181545153883,90.36004396203734,19.057744892765605,0.9953013505750115,0.061542981226752454,16.17245916163643,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0273,296,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,300418.71169927047,270.59310532040774,63137.17842597783,233.32885126994444,1.0580168504867262,3,49.80229910866168,6.384413324032551,87.35113727413308,17.956441304335524,0.9377195734214215,0.06445850779437089,14.547646315562272,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0274,297,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,309866.5259632186,279.0983549604866,65122.76824341742,233.33268393014066,1.1058442542653624,3,50.90759443126118,6.653801319387624,88.16841466973399,18.66267022071362,0.9377224127945665,0.06445835620442304,14.54772457772079,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0275,298,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,328631.10028283583,207.2102609446914,69066.40501026157,333.3155640815335,1.2440984610385415,3,55.47422142444433,7.080533575103361,91.172564219472,19.773079569729557,1.0014400146279125,0.06124977904894263,16.350100035915162,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0276,299,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,165807.83993849767,280.44231869426494,34846.82800018918,124.25666768993878,1.288196327505855,3,51.81884487606705,8.330417717012905,88.81511241646098,22.967187020454304,0.8348884694895987,0.0705439006683295,11.835019917808708,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0277,300,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,329363.2324482856,173.02017268537136,69220.27278667249,400.0705334663267,1.294926212462119,3,57.28636021881105,7.17257234690522,92.20708853353413,20.01124308656024,1.0357134749994925,0.05966966498447784,17.35745416484101,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0278,301,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,307490.65720612125,263.88576095763995,64623.44631774549,244.89175195822375,0.513193132245375,3,32.68446197616564,3.1806493215399874,69.4967605603576,9.241669774883565,0.9461177346614607,0.0640136789832645,14.779930628714688,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0279,302,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,276766.24991451023,163.20278074030688,58166.28399842658,356.4049811809426,0.9805338238437624,3,49.85319019624311,5.614459095821678,87.38956903398424,15.915410742011126,1.0138811897056856,0.060665233524995116,16.712722111058042,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0280,303,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,283010.48882373626,217.77283982075608,59478.59781508687,273.12220322810856,1.2473950879908273,3,54.63121931320745,7.288318002802319,90.66162472825404,20.310081867726403,0.9653387875229973,0.06302151275589038,15.317607358334486,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0281,304,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,200668.10256435012,283.4214666005904,42173.19794876998,148.80029538553705,1.166826809436625,3,50.1764799107188,7.425869466315339,87.63189330530527,20.664251150036282,0.8630965561183264,0.06874660725303249,12.554751290366466,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0282,305,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,193623.53878662369,205.08716858935063,40692.684708926485,198.4165318036357,1.4033834881596003,3,56.087250171356544,8.473833795321958,91.53217447972418,23.328172701874927,0.9101168437797452,0.06597179607451463,13.795544428588475,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0283,306,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,329508.36028945516,202.18857810601935,69250.77342476747,342.50586295955463,0.501583510962571,3,33.547338807516105,2.9693772194281305,70.65479601586406,8.646233785746627,1.0064737353883617,0.061011724768063734,16.49639867114845,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0284,307,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,204663.02582339145,209.83096858254908,43012.78673862096,204.98779102618215,0.8048143279681239,3,42.42575309202139,5.019522792800105,80.91532371481165,14.315347099776366,0.915599601007541,0.06566476342183517,13.943545263776604,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0285,308,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,213660.6436826899,153.1531176376069,44903.76150839483,293.1952166631486,1.2705422536798168,3,55.40976404490031,7.344142472247047,91.13417179875592,20.453946238808197,0.9780418029980528,0.06238484506607156,15.677554411848138,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0286,309,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,335481.9989964078,214.79544983506239,70506.21683826145,328.2481863205292,1.2237002780730775,3,54.99563228458748,6.986776494408317,90.8848463553399,19.529984091185348,0.9986158991721047,0.061384270081648616,16.268270321432883,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0287,310,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,300962.2155412891,252.20556836841135,63251.40333179223,250.79304846829243,1.434328705860605,3,57.68115823637819,8.383309023502912,92.42118478045883,23.10044875199042,0.9502798256447528,0.06379581401375328,14.895645432784802,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0288,311,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,295943.03755127406,104.5708739350561,62196.55313782514,594.778936020487,1.3045206243866956,3,59.243148168350594,6.8505826281482705,93.22979387012546,19.1759835288006,1.1142600209855893,0.05637628012549855,19.76469569303169,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0289,312,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,337967.51125750405,249.90886711830117,71028.58187411807,284.2179338938572,1.3975294380819823,3,57.60968130408743,8.052208001079828,92.38271780624592,22.26369134193171,0.9724512216920185,0.06266322110664183,15.518691898028619,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0290,313,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,214972.3155938513,229.94652680219102,45179.42763792088,196.47797366726914,1.2401257094383207,3,52.97698912664999,7.572442503514275,89.60244322705839,21.04049275954768,0.908471123779249,0.06606459803937284,13.751254843597518,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0291,314,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,186694.59083152298,222.46467121909407,39236.469745247945,176.37168872807652,1.4049827161959412,3,55.57996145147559,8.614494206967427,91.2353052927312,23.681125047426367,0.8905705478865508,0.06709365971927331,13.27354256144006,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0292,315,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,319496.77939240634,190.27809393888617,67146.7001936172,352.8871810918155,1.3802512477508677,3,58.278648157429416,7.736503155019024,92.73768444404452,21.46021069754035,1.0120289800492204,0.06075144998931415,16.65851564410777,calibrated_surface_with_warnings,outside_rezaee_doe_na_li; high_tds_process_feature
lhs_0293,316,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,267942.0200149254,151.43174439335405,56311.74912444826,371.86224955696696,1.2293593530013767,3,55.678032205822674,6.9011750697120675,91.29322941248023,19.307606375230822,1.0218472825783482,0.06029759571920844,16.946733454130545,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0294,317,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,287339.5014960075,152.39792295305404,60388.4001504724,396.25474534239527,0.6008563446115528,3,38.31792656829523,3.465783481857716,76.53195609424147,10.041163770878104,1.0338853593908282,0.059751594618197595,17.303058872272405,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0295,318,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,239075.4947994697,179.47855496468168,50245.04661195413,279.9501401258858,1.2813797845395365,3,55.40907579462549,7.447642654952271,91.13376126025469,20.72021665473658,0.9697428013931441,0.06279910836628329,15.44198359850913,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0296,319,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,287778.1190023093,129.00342775394907,60480.581731305,468.82926123994844,0.7815605683516373,3,45.459143281538765,4.360074884270017,83.77570380018898,12.518205675580118,1.06644055264048,0.05833001403109167,18.282878383537415,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
lhs_0297,320,lhs_synthetic_scaffold,calibrated_rezaee_section32_doe_basis_surface_distribution_surrogate,23.0,10.4,10.0,246490.22378479296,258.65626962187025,51803.35522821387,200.27875335844448,1.2632280024126963,3,53.524398142693094,7.6831640309929154,89.96135566265613,21.323916300075663,0.9116854541098861,0.0658836194083785,13.837816778990529,calibrated_surface_with_warnings,outside_rezaee_doe_na_li
