design_id,domain,row_type,li_mg_L,na_mg_L,o_to_a_ratio,topo_wt_pct,logit_k_Li,logit_k_Na,k_Li,k_Na,synthetic_demo_data,model_basis,backend_name,direct_epcsaft_closure
src_lhs_590,source-paper-valid,generated_source_domain,1532.17842792,11087.052797,1.21646218612,14.5815968491,-0.0863089877569,-1.91578514711,0.4784361376,0.128332314827,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_592,source-paper-valid,generated_source_domain,1049.63887224,20055.3260384,1.3190843024,13.6463373602,0.0561019058701,-1.82571771003,0.514021798948,0.138749206492,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_593,source-paper-valid,generated_source_domain,1603.34223572,13047.2744226,0.560535759488,5.68070243152,-0.829145329167,-2.8181063448,0.303825816151,0.0563535494826,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_594,source-paper-valid,generated_source_domain,1668.7744834,27695.538641,1.49418367063,12.2319708384,0.308796266737,-1.72880911221,0.576591416337,0.150739970741,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_595,source-paper-valid,generated_source_domain,1198.88127104,27286.5419972,1.32972576298,14.5308582741,-0.0212432588127,-1.79845713427,0.494689385008,0.142038980729,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_597,source-paper-valid,generated_source_domain,1686.5585521,18647.9917746,1.31591426736,10.7006748958,0.23579190199,-1.89302868426,0.558676370546,0.130899526313,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_598,source-paper-valid,generated_source_domain,1956.86858766,23929.0654347,1.25455547369,10.6491702442,0.192945645449,-1.93912747651,0.548087320856,0.125743743672,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_599,source-paper-valid,generated_source_domain,1492.97274513,12792.4368287,0.808872028967,10.4193454547,-0.250798849669,-2.39121875654,0.43762688476,0.0838447658369,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_600,source-paper-valid,generated_source_domain,1787.38882806,29266.8079521,1.1403869868,9.44375236948,0.0921363696124,-2.09004494038,0.523017811311,0.110068172232,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_602,source-paper-valid,generated_source_domain,1379.5630082,24004.9018803,1.0660869612,12.3606437466,-0.046779477516,-2.06297536208,0.48830726283,0.112747844317,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_603,source-paper-valid,generated_source_domain,1013.72163724,5370.94788497,1.06022896656,7.53196964748,-0.0646481100104,-2.19186217259,0.483843599081,0.100483652684,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_604,source-paper-valid,generated_source_domain,1325.9608214,16887.3752103,1.26479404803,6.27493840064,0.0281592536992,-1.99287473007,0.50703934828,0.119953061826,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_605,source-paper-valid,generated_source_domain,1149.71102283,9259.6570508,0.986473509144,12.4261734391,-0.131011659019,-2.15909109848,0.46729385271,0.103484745006,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_607,source-paper-valid,generated_source_domain,1557.15871618,13711.9299744,1.02472662103,5.50842464537,-0.248392324767,-2.21278974069,0.438219242256,0.0986078311399,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_608,source-paper-valid,generated_source_domain,1909.28052678,38751.9728851,0.582273320283,12.9313589367,-0.671739377773,-2.65410151655,0.338107474492,0.0657366642873,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_609,source-paper-valid,generated_source_domain,1292.75224319,28499.3684394,0.992655181365,12.8501040269,-0.15430719231,-2.119972634,0.461499565179,0.107170688977,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_610,source-paper-valid,generated_source_domain,1555.46237266,24833.9048113,0.984472561954,12.0013112752,-0.100763650747,-2.15101735364,0.474830379963,0.104236193529,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_612,source-paper-valid,generated_source_domain,1504.57884871,33398.6013414,1.23660142285,10.4703407156,0.161938801031,-1.9416597558,0.540396458501,0.125465628225,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_613,source-paper-valid,generated_source_domain,1426.75697298,18518.2428301,0.525809273726,9.0629506926,-0.696782365238,-2.87011950577,0.332526004537,0.0536505841129,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_614,source-paper-valid,generated_source_domain,1038.40794105,10581.9502164,1.44946598472,6.81532790647,0.195146617544,-1.86227681283,0.548632416461,0.134437891536,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_615,source-paper-valid,generated_source_domain,1179.33607602,7843.62776238,0.545637158996,13.957597122,-0.834945888952,-2.73014254836,0.302600304718,0.0612179700063,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_617,source-paper-valid,generated_source_domain,1658.47089956,22711.032844,0.588373596002,6.58898122652,-0.69767322784,-2.75633399091,0.332328304899,0.0597299253269,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_618,source-paper-valid,generated_source_domain,1567.2925607,9941.73697557,0.720439631746,14.7609508503,-0.630118975286,-2.44005234681,0.347483561012,0.080169051931,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_619,source-paper-valid,generated_source_domain,1073.09912877,19857.1247223,0.578042187326,13.1584516576,-0.727341168583,-2.65984605997,0.325778460633,0.065384740006,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_620,source-paper-valid,generated_source_domain,1312.4827667,8480.92684894,0.859327002458,6.00130782888,-0.377058953008,-2.39680085812,0.406836437221,0.0834169725863,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_622,source-paper-valid,generated_source_domain,1791.21172591,19138.5910054,0.583846403455,10.3537565823,-0.57007476118,-2.71273791875,0.361219574278,0.0622258917085,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_623,source-paper-valid,generated_source_domain,1772.90290208,35898.2057133,1.08557740804,14.0865805021,-0.149602280494,-2.01167490785,0.462669028801,0.117982570851,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_624,source-paper-valid,generated_source_domain,1311.92965699,27139.5406196,1.3562028971,8.12458527364,0.211072516273,-1.91083172347,0.55257308921,0.128887441177,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
src_lhs_625,source-paper-valid,generated_source_domain,1834.79043495,27300.1256656,1.48575946102,13.6706858593,0.209548541257,-1.71263487959,0.552196277499,0.152822272017,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_002,produced-water-centered,generated_produced_water_domain,159.793953033,43146.4563585,1.09746621744,11.7743288462,-0.100904446836,-1.97722974451,0.474795270262,0.121614458656,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_003,produced-water-centered,generated_produced_water_domain,221.073357378,18018.0468889,1.06661181083,7.65969428013,-0.138500861639,-2.11715982743,0.465430028438,0.107440130289,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_004,produced-water-centered,generated_produced_water_domain,213.451187228,21239.6015401,1.43976822323,14.4092757054,-0.0102992826827,-1.68466048594,0.497425202089,0.1564793295,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_005,produced-water-centered,generated_produced_water_domain,189.155284399,59043.2659009,1.01485574149,9.11377988627,-0.155063238478,-2.13480270353,0.46131167979,0.105759916386,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_007,produced-water-centered,generated_produced_water_domain,126.264123123,40794.562391,0.783928008699,9.1101511987,-0.415032745672,-2.39217672111,0.39770597932,0.0837712092896,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_008,produced-water-centered,generated_produced_water_domain,179.76933373,83471.1800079,1.78861618789,8.58113771942,0.393248142311,-1.55880848725,0.597064378282,0.173817687831,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_009,produced-water-centered,generated_produced_water_domain,154.763982146,29618.3975968,1.59477245868,10.7412144573,0.304940146235,-1.62984584991,0.575649730204,0.163851479334,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_010,produced-water-centered,generated_produced_water_domain,245.763126915,76539.3157715,0.874507074955,8.79996685845,-0.309512611137,-2.28369737579,0.423233709416,0.0924821673443,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_012,produced-water-centered,generated_produced_water_domain,104.817894921,50641.3235983,0.632517647253,6.92665146086,-0.731300261253,-2.59737268472,0.324909458916,0.0693077014163,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_013,produced-water-centered,generated_produced_water_domain,119.562611949,29745.5282235,0.502095666723,7.98006394121,-0.89277953618,-2.84386473238,0.290536561957,0.0549993248424,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_014,produced-water-centered,generated_produced_water_domain,155.308802651,78610.8001661,1.37533438656,10.4319820484,0.148288253876,-1.76050643184,0.537004279795,0.146726924135,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_015,produced-water-centered,generated_produced_water_domain,139.02153248,12794.5668442,1.75326353808,8.9876470166,0.403615449754,-1.61722068459,0.599555999997,0.165588528499,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_017,produced-water-centered,generated_produced_water_domain,254.773184823,39632.9913778,0.790137347337,13.4380174032,-0.519170037536,-2.29027725234,0.37304632714,0.0919314022816,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_018,produced-water-centered,generated_produced_water_domain,101.149709004,29211.9831506,0.571418219046,7.29765608003,-0.801678742571,-2.71101312942,0.30966653413,0.0623266158006,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_019,produced-water-centered,generated_produced_water_domain,145.020291549,59804.5405543,1.98875894086,9.80872225237,0.521110645112,-1.45550828409,0.62740743559,0.189155282964,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_020,produced-water-centered,generated_produced_water_domain,112.258096753,35265.1828431,1.6663376451,13.0178210811,0.246970842573,-1.53458056275,0.561430782121,0.177324483017,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_022,produced-water-centered,generated_produced_water_domain,132.718489392,27463.3450752,0.688653349321,5.16876993104,-0.811590718204,-2.53228359621,0.307551626918,0.0736257422094,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_023,produced-water-centered,generated_produced_water_domain,167.95363601,42540.8755672,0.779894822842,11.4118294484,-0.429056289291,-2.32668349263,0.394351703473,0.08893702456,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_024,produced-water-centered,generated_produced_water_domain,212.136262824,45573.9749324,1.17053924107,11.690627981,-0.0292484489409,-1.91964103459,0.492688408996,0.127901600971,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_025,produced-water-centered,generated_produced_water_domain,295.562422796,60752.2194815,1.08951920239,6.08622935641,-0.243180026617,-2.07368896168,0.439502832606,0.111680539467,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_027,produced-water-centered,generated_produced_water_domain,279.087200967,29009.8666111,0.606524103275,6.23922037577,-0.806145139902,-2.67576677131,0.308712550778,0.0644185380213,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_028,produced-water-centered,generated_produced_water_domain,258.064252438,84618.4429877,1.11208793759,10.3395273363,-0.0555034362785,-1.98476605166,0.486127702034,0.1208116903,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_029,produced-water-centered,generated_produced_water_domain,220.07283905,25040.0888156,1.47640228994,6.96411721008,0.139834386995,-1.78396690684,0.534901743884,0.143813992296,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_030,produced-water-centered,generated_produced_water_domain,111.044681364,31760.6506556,1.56139365751,6.17770571334,0.117080130398,-1.70602862758,0.529236642827,0.153679530818,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_032,produced-water-centered,generated_produced_water_domain,249.185379064,84423.2553759,0.953241057032,10.0640028587,-0.209105365674,-2.14306620303,0.44791331152,0.104980940116,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_033,produced-water-centered,generated_produced_water_domain,102.282206018,10949.0472755,1.35090425038,10.1882978027,0.150769084701,-1.81959502643,0.537621033523,0.139482473674,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_034,produced-water-centered,generated_produced_water_domain,228.959610102,13434.1610351,1.45392234173,6.85986251862,0.125524667095,-1.81539657151,0.531340026966,0.139987165266,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_035,produced-water-centered,generated_produced_water_domain,89.6442542851,25621.8893812,0.585268206207,10.7982631319,-0.704734007261,-2.6217491486,0.330763474458,0.0677517312787,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_037,produced-water-centered,generated_produced_water_domain,246.198478508,77064.1344226,1.30363182543,11.1395478412,0.0911898740832,-1.81273166661,0.522781683774,0.140308303098,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_038,produced-water-centered,generated_produced_water_domain,121.22232751,85780.9608394,1.6779478799,8.50038487629,0.320242094321,-1.61290727718,0.579383251257,0.166185367536,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_039,produced-water-centered,generated_produced_water_domain,195.349292168,54652.1835137,1.26457581607,12.9562961443,-0.0215090788347,-1.81425255036,0.494622937594,0.140124951575,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_040,produced-water-centered,generated_produced_water_domain,127.444309213,56117.1033216,1.75030120421,6.84999396903,0.282567655548,-1.58170034931,0.57017560617,0.170554805876,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_042,produced-water-centered,generated_produced_water_domain,198.333685068,50307.6317493,0.769136514189,8.68436358033,-0.439501808864,-2.41692900144,0.391859684629,0.0818908514204,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_043,produced-water-centered,generated_produced_water_domain,279.429419164,32815.8304287,1.84493764847,6.02663752823,0.284295336403,-1.56036752893,0.570598966786,0.173593915336,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_044,produced-water-centered,generated_produced_water_domain,114.879218723,46517.9891086,1.52921021458,11.5243926763,0.233695989986,-1.64033162476,0.558159545225,0.162419943395,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_045,produced-water-centered,generated_produced_water_domain,134.416251806,15245.4908884,0.917229345215,6.01619413983,-0.418460814239,-2.26004944089,0.396885122371,0.0944861387762,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_047,produced-water-centered,generated_produced_water_domain,226.370529659,55954.2872132,0.827999362996,12.8319648976,-0.434409548178,-2.24278425614,0.393073865234,0.0959737001,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_048,produced-water-centered,generated_produced_water_domain,294.457650329,79353.7504778,1.49525018969,11.0218888514,0.234213370024,-1.68119758341,0.558287136337,0.156936954216,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_049,produced-water-centered,generated_produced_water_domain,211.156731848,35554.4180794,1.12472076222,10.1053750777,-0.0357464529385,-1.99345227044,0.491064338251,0.119892107548,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_050,produced-water-centered,generated_produced_water_domain,274.713755329,20368.0525579,1.82014550932,8.44427273315,0.431944542576,-1.58503204499,0.606337911521,0.170084001863,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_052,produced-water-centered,generated_produced_water_domain,157.460909193,60832.4747054,1.99649349948,5.82282731312,0.324087144802,-1.45315304568,0.580319996441,0.189516783471,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_053,produced-water-centered,generated_produced_water_domain,149.607021472,59161.921446,1.48024031835,6.45024559432,0.0848996137271,-1.75179531104,0.521212163621,0.147820899892,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_054,produced-water-centered,generated_produced_water_domain,85.0199327901,39005.3274961,1.74024321527,7.72732667282,0.329780619776,-1.58650589138,0.581705997297,0.169876061584,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_055,produced-water-centered,generated_produced_water_domain,298.167252404,13495.4999291,1.70710079062,10.8823811607,0.392179835212,-1.59418952235,0.596807339927,0.16879527667,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_057,produced-water-centered,generated_produced_water_domain,130.736304634,78387.6573008,1.91573356649,8.23801746936,0.445846363907,-1.48420947035,0.609651217124,0.184792445428,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_058,produced-water-centered,generated_produced_water_domain,169.082418202,86233.917479,1.96736980399,7.22211407441,0.423938390354,-1.46136832153,0.604425286934,0.188258133211,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_059,produced-water-centered,generated_produced_water_domain,299.411605243,77975.8240798,1.51294603688,8.84587306207,0.243493597774,-1.73976017598,0.560574411076,0.1493433992,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_060,produced-water-centered,generated_produced_water_domain,147.56710673,15484.0552455,1.09945533241,13.3668699447,-0.180443686196,-1.97058217128,0.455011081905,0.12232636964,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_062,produced-water-centered,generated_produced_water_domain,259.313631101,13933.696858,1.16381630255,9.91945131863,0.0140450255994,-2.04011373655,0.503511198681,0.115055151172,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_063,produced-water-centered,generated_produced_water_domain,83.6218789581,46740.3969219,0.64493737128,9.38985457987,-0.613572060621,-2.57453940506,0.351244793841,0.0707951052569,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_064,produced-water-centered,generated_produced_water_domain,287.315244671,71929.2567345,0.693200402555,10.790840776,-0.529334373218,-2.45576006426,0.370672148288,0.0790183459119,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_065,produced-water-centered,generated_produced_water_domain,113.08008885,16257.8205264,1.42481962544,13.8546998996,0.0312517181778,-1.69553174095,0.507812293719,0.155049746826,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_067,produced-water-centered,generated_produced_water_domain,175.16772182,56482.4603506,1.3638646847,13.9885381419,-0.0346907729132,-1.7178360972,0.49132817643,0.152150098016,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_068,produced-water-centered,generated_produced_water_domain,235.454950222,38503.8051206,0.79659478948,11.556333712,-0.405391098439,-2.31336025733,0.400017762452,0.0900224981579,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_069,produced-water-centered,generated_produced_water_domain,127.703694251,72865.8981521,1.89829755971,11.1897360344,0.455452974166,-1.42201939361,0.611934942487,0.19434520157,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_070,produced-water-centered,generated_produced_water_domain,265.737050044,47142.3598367,0.549803181804,11.4912364354,-0.774316416166,-2.68334334113,0.315546119283,0.0639634115176,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_072,produced-water-centered,generated_produced_water_domain,135.555830543,23403.8267085,1.00872729064,11.2876595522,-0.163947493663,-2.08068142343,0.459104686921,0.110988712688,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_073,produced-water-centered,generated_produced_water_domain,259.908799834,18268.5020661,0.975848873342,11.659746167,-0.194743929842,-2.12896562828,0.451467305014,0.10631322807,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_074,produced-water-centered,generated_produced_water_domain,174.474020653,39080.6652969,1.68974044196,5.00734324669,0.0635260943987,-1.63281119864,0.515876184845,0.163445619045,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_075,produced-water-centered,generated_produced_water_domain,106.032945817,71576.493835,0.625940926569,14.0045672824,-0.825983958531,-2.47917093076,0.304494910042,0.0773313364976,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_077,produced-water-centered,generated_produced_water_domain,186.663328496,31407.6576678,0.969399277579,14.1371215812,-0.382884956915,-2.07215204298,0.40543126941,0.111833105115,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_078,produced-water-centered,generated_produced_water_domain,287.596518138,60506.7265409,0.893787143576,5.705585835,-0.481597721438,-2.27116035471,0.381874917623,0.0935397792453,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_079,produced-water-centered,generated_produced_water_domain,227.505430961,68079.6913525,1.8794936047,6.68754211009,0.348483237197,-1.51953992637,0.58624971963,0.179529277578,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_080,produced-water-centered,generated_produced_water_domain,105.38128262,78176.7735421,1.15346401401,7.47857894275,-0.100650420298,-1.98662008764,0.474858615924,0.120614900001,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_082,produced-water-centered,generated_produced_water_domain,92.6864310769,35904.5584113,1.85178889937,8.94990257634,0.43832696714,-1.52833020003,0.607860308382,0.178238128825,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_083,produced-water-centered,generated_produced_water_domain,168.99249901,40552.1240671,1.9808230277,8.89207070897,0.511942594966,-1.47224193476,0.625261753551,0.186602090071,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_084,produced-water-centered,generated_produced_water_domain,208.055190394,66806.7063407,0.561600969215,5.54037436827,-0.972671952035,-2.72584743225,0.274348245966,0.0614652774475,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_085,produced-water-centered,generated_produced_water_domain,200.420912734,85447.6950169,0.953606239341,10.3902860395,-0.214385139563,-2.13145224447,0.446608054182,0.106077204039,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_087,produced-water-centered,generated_produced_water_domain,98.5245602583,62085.7385556,1.64986165983,6.41058459344,0.182996613003,-1.63246725124,0.545621909621,0.163492652813,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_088,produced-water-centered,generated_produced_water_domain,203.88393507,76832.4895808,0.698311190711,11.5281262672,-0.547532333008,-2.42579009247,0.366437115869,0.0812270960882,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_089,produced-water-centered,generated_produced_water_domain,128.209434538,26406.5196771,1.27999670552,11.3663397786,0.069602167977,-1.83693007202,0.517393520707,0.137414772255,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_090,produced-water-centered,generated_produced_water_domain,186.121858565,85046.8072938,1.88800095982,11.7158198803,0.437631920019,-1.42339502335,0.607694620259,0.194129902706,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_092,produced-water-centered,generated_produced_water_domain,288.72965846,35386.7558446,1.64230272095,9.31407624136,0.343954096539,-1.67568643178,0.585150699368,0.157667501647,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_093,produced-water-centered,generated_produced_water_domain,181.603763752,51084.9250486,1.21577242042,7.70201538064,-0.0220256257872,-1.95661996516,0.494493816152,0.123833310651,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_094,produced-water-centered,generated_produced_water_domain,239.010415748,63706.2754639,0.964367476044,10.9061690085,-0.203298949467,-2.12208121404,0.44934959298,0.106969096274,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_095,produced-water-centered,generated_produced_water_domain,145.155628989,33715.946918,1.0716494999,8.71885414828,-0.106849218448,-2.08732652976,0.473313080394,0.110334731557,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_097,produced-water-centered,generated_produced_water_domain,102.936468454,37646.1045258,0.863143093269,9.54217225759,-0.314639126575,-2.29300439468,0.42198278647,0.091703993601,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_098,produced-water-centered,generated_produced_water_domain,112.630171805,83010.1825166,1.0555291729,6.71196135381,-0.240569569965,-2.0754981068,0.440145993946,0.111501183855,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_099,produced-water-centered,generated_produced_water_domain,82.0622072855,52796.0533525,0.541826851569,12.5856238142,-0.85848750965,-2.64870350246,0.297655445067,0.0660689633958,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_100,produced-water-centered,generated_produced_water_domain,177.238071917,19236.8318861,1.6966997483,12.852436363,0.291031100644,-1.54466524795,0.572248544681,0.17585810812,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_102,produced-water-centered,generated_produced_water_domain,120.004518211,61747.8593938,1.4987571594,14.9477895887,-0.0618269826793,-1.59661536771,0.484548176164,0.168455195648,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_103,produced-water-centered,generated_produced_water_domain,132.402587061,11538.6147255,1.82437656508,10.2864919644,0.453892037821,-1.52234619161,0.611564201344,0.179116290554,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_104,produced-water-centered,generated_produced_water_domain,143.243089423,71070.2450794,1.98640627552,9.96566206643,0.517884982522,-1.45237965332,0.62665307164,0.189635605197,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_105,produced-water-centered,generated_produced_water_domain,210.874354937,53762.8258118,1.4040409736,6.12749421135,0.00956377988128,-1.81496682954,0.502390926746,0.140038910233,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
pw_lhs_107,produced-water-centered,generated_produced_water_domain,232.471785629,44149.5436792,0.518953799432,9.32311767475,-0.814956267308,-2.81724706951,0.306835351989,0.0563992612986,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false
