design_id,domain,row_type,li_mg_L,na_mg_L,na_li_mass_ratio,o_to_a_ratio,topo_wt_pct,temperature_C,aqueous_pH,solvent_base,TBAC_to_DA_molar_ratio,source_anchor_flag,synthetic_demo_data,model_basis,backend_name,direct_epcsaft_closure,validity_flag,extrapolation_flag
src_lhs_566,source-paper-valid,generated_source_domain,1695.51337453,29375.1655617,17.3252337629,0.829456449686,10.3972681428,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_567,source-paper-valid,generated_source_domain,1960.52508384,44134.0366756,22.5113348661,1.40228846878,9.91557182173,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_568,source-paper-valid,generated_source_domain,1289.15005018,22207.1640565,17.2262057883,1.25569424684,11.9255777668,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_569,source-paper-valid,generated_source_domain,1453.97704403,20419.5917226,14.0439574383,1.277352207,12.7745650675,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_570,source-paper-valid,generated_source_domain,1689.84231681,25357.5080303,15.0058427215,0.716264783087,5.35079845697,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_571,source-paper-valid,generated_source_domain,1203.77872088,16208.3332426,13.4645454031,1.04805513174,7.13830104748,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_572,source-paper-valid,generated_source_domain,1708.37654101,41359.6198536,24.2098968587,0.704274493719,10.6151578856,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_573,source-paper-valid,generated_source_domain,1518.99182836,35026.4739898,23.0590272678,1.45240273329,7.9985785336,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_574,source-paper-valid,generated_source_domain,1079.67054907,9971.24463145,9.23545116613,0.860248988567,9.41966476628,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_575,source-paper-valid,generated_source_domain,1508.54733888,26783.9847283,17.7548188499,1.39032483932,5.14819817712,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_576,source-paper-valid,generated_source_domain,1437.87104508,28169.7684474,19.5913037847,0.868621059984,8.83050015788,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_577,source-paper-valid,generated_source_domain,1200.00188241,15385.6079048,12.8213198082,0.989996986615,13.4667125369,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_578,source-paper-valid,generated_source_domain,1071.60554091,17076.1606459,15.9351179087,0.543294629557,5.11974336097,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_579,source-paper-valid,generated_source_domain,1829.61639684,30066.2917713,16.4331123306,0.813113737378,11.6649326198,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_580,source-paper-valid,generated_source_domain,1524.25296699,31273.1375335,20.5170258552,0.744845061959,12.1322892448,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_581,source-paper-valid,generated_source_domain,1736.42136136,41251.3308023,23.7565211534,1.2871928541,10.9463094357,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_582,source-paper-valid,generated_source_domain,1370.11831108,21738.3469215,15.8660363457,1.26119887654,11.6218429229,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_583,source-paper-valid,generated_source_domain,1164.93996535,7777.42206316,6.67624280607,0.714777903526,10.312606983,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_584,source-paper-valid,generated_source_domain,1602.72598934,37894.6951664,23.6439013396,0.948025207179,12.1972940056,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_585,source-paper-valid,generated_source_domain,1125.09162478,6283.7192589,5.58507335804,1.16363061743,14.914484422,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_586,source-paper-valid,generated_source_domain,1029.08909528,5779.83180476,5.61645423244,0.725255688894,9.51494541995,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_587,source-paper-valid,generated_source_domain,1077.22493253,5737.95459356,5.32660767523,0.971926343871,6.10067709667,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_588,source-paper-valid,generated_source_domain,1107.76892206,14686.821649,13.2580192101,0.909201131077,9.62449637271,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_589,source-paper-valid,generated_source_domain,1582.43045198,31332.7462255,19.8003938728,0.69003328262,10.8390502968,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_590,source-paper-valid,generated_source_domain,1532.17842792,11087.052797,7.2361368591,1.21646218612,14.5815968491,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_591,source-paper-valid,generated_source_domain,1010.98450457,9223.08315246,9.1228729133,1.20608886399,14.4608632254,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_592,source-paper-valid,generated_source_domain,1049.63887224,20055.3260384,19.1068819656,1.3190843024,13.6463373602,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_593,source-paper-valid,generated_source_domain,1603.34223572,13047.2744226,8.13754801183,0.560535759488,5.68070243152,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_594,source-paper-valid,generated_source_domain,1668.7744834,27695.538641,16.5963339663,1.49418367063,12.2319708384,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_595,source-paper-valid,generated_source_domain,1198.88127104,27286.5419972,22.7600035603,1.32972576298,14.5308582741,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_596,source-paper-valid,generated_source_domain,1157.48541885,16634.8407335,14.3715337252,0.894725269348,10.7278272665,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_597,source-paper-valid,generated_source_domain,1686.5585521,18647.9917746,11.0568303433,1.31591426736,10.7006748958,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_598,source-paper-valid,generated_source_domain,1956.86858766,23929.0654347,12.228243422,1.25455547369,10.6491702442,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_599,source-paper-valid,generated_source_domain,1492.97274513,12792.4368287,8.56843292718,0.808872028967,10.4193454547,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_600,source-paper-valid,generated_source_domain,1787.38882806,29266.8079521,16.3740577835,1.1403869868,9.44375236948,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_601,source-paper-valid,generated_source_domain,1015.91384745,16018.4313193,15.7675095771,1.45827504774,14.8059804282,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_602,source-paper-valid,generated_source_domain,1379.5630082,24004.9018803,17.4003664477,1.0660869612,12.3606437466,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_603,source-paper-valid,generated_source_domain,1013.72163724,5370.94788497,5.29824725806,1.06022896656,7.53196964748,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_604,source-paper-valid,generated_source_domain,1325.9608214,16887.3752103,12.735953384,1.26479404803,6.27493840064,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_605,source-paper-valid,generated_source_domain,1149.71102283,9259.6570508,8.05389951642,0.986473509144,12.4261734391,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_606,source-paper-valid,generated_source_domain,1324.1688004,24106.9591059,18.2053519904,0.532382501809,9.23133278108,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_607,source-paper-valid,generated_source_domain,1557.15871618,13711.9299744,8.80573690527,1.02472662103,5.50842464537,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_608,source-paper-valid,generated_source_domain,1909.28052678,38751.9728851,20.2966365296,0.582273320283,12.9313589367,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_609,source-paper-valid,generated_source_domain,1292.75224319,28499.3684394,22.0454991199,0.992655181365,12.8501040269,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_610,source-paper-valid,generated_source_domain,1555.46237266,24833.9048113,15.9656094855,0.984472561954,12.0013112752,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_611,source-paper-valid,generated_source_domain,1492.09671718,34208.6445533,22.9265597595,0.960762650496,7.18718047228,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_612,source-paper-valid,generated_source_domain,1504.57884871,33398.6013414,22.1979734528,1.23660142285,10.4703407156,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_613,source-paper-valid,generated_source_domain,1426.75697298,18518.2428301,12.9792551786,0.525809273726,9.0629506926,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_614,source-paper-valid,generated_source_domain,1038.40794105,10581.9502164,10.1905520923,1.44946598472,6.81532790647,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_615,source-paper-valid,generated_source_domain,1179.33607602,7843.62776238,6.65088427455,0.545637158996,13.957597122,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_616,source-paper-valid,generated_source_domain,1636.25177608,22280.0350312,13.6165077752,1.36358237812,6.92591430565,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_617,source-paper-valid,generated_source_domain,1658.47089956,22711.032844,13.6939592067,0.588373596002,6.58898122652,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_618,source-paper-valid,generated_source_domain,1567.2925607,9941.73697557,6.34325538501,0.720439631746,14.7609508503,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_619,source-paper-valid,generated_source_domain,1073.09912877,19857.1247223,18.5044644898,0.578042187326,13.1584516576,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_620,source-paper-valid,generated_source_domain,1312.4827667,8480.92684894,6.46174339513,0.859327002458,6.00130782888,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_621,source-paper-valid,generated_source_domain,1610.16263459,20364.8237113,12.6476812179,0.600954143632,10.9590535855,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_622,source-paper-valid,generated_source_domain,1791.21172591,19138.5910054,10.68471735,0.583846403455,10.3537565823,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_623,source-paper-valid,generated_source_domain,1772.90290208,35898.2057133,20.248263834,1.08557740804,14.0865805021,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_624,source-paper-valid,generated_source_domain,1311.92965699,27139.5406196,20.6867345935,1.3562028971,8.12458527364,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
src_lhs_625,source-paper-valid,generated_source_domain,1834.79043495,27300.1256656,14.8791519432,1.48575946102,13.6706858593,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,source_paper_valid_domain,within_declared_domain
pw_lhs_001,produced-water-centered,generated_produced_water_domain,256.231036329,79166.1979183,308.964124926,1.37849632018,7.10495522793,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_002,produced-water-centered,generated_produced_water_domain,159.793953033,43146.4563585,270.013073333,1.09746621744,11.7743288462,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_003,produced-water-centered,generated_produced_water_domain,221.073357378,18018.0468889,81.5025704705,1.06661181083,7.65969428013,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_004,produced-water-centered,generated_produced_water_domain,213.451187228,21239.6015401,99.5056612984,1.43976822323,14.4092757054,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_005,produced-water-centered,generated_produced_water_domain,189.155284399,59043.2659009,312.141773297,1.01485574149,9.11377988627,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_006,produced-water-centered,generated_produced_water_domain,140.833639627,54485.3317747,386.877254036,0.823621213286,5.57977499201,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_007,produced-water-centered,generated_produced_water_domain,126.264123123,40794.562391,323.089103872,0.783928008699,9.1101511987,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_008,produced-water-centered,generated_produced_water_domain,179.76933373,83471.1800079,464.323799149,1.78861618789,8.58113771942,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_009,produced-water-centered,generated_produced_water_domain,154.763982146,29618.3975968,191.377846357,1.59477245868,10.7412144573,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_010,produced-water-centered,generated_produced_water_domain,245.763126915,76539.3157715,311.435310627,0.874507074955,8.79996685845,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_011,produced-water-centered,generated_produced_water_domain,136.732216339,57631.3033044,421.490303072,1.70041312481,9.7424185328,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_012,produced-water-centered,generated_produced_water_domain,104.817894921,50641.3235983,483.136239633,0.632517647253,6.92665146086,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_013,produced-water-centered,generated_produced_water_domain,119.562611949,29745.5282235,248.7862028,0.502095666723,7.98006394121,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_014,produced-water-centered,generated_produced_water_domain,155.308802651,78610.8001661,506.158046578,1.37533438656,10.4319820484,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_015,produced-water-centered,generated_produced_water_domain,139.02153248,12794.5668442,92.0329866601,1.75326353808,8.9876470166,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_016,produced-water-centered,generated_produced_water_domain,88.0199080993,19949.6892711,226.649739835,0.581612347393,14.7920182818,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_017,produced-water-centered,generated_produced_water_domain,254.773184823,39632.9913778,155.561863409,0.790137347337,13.4380174032,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_018,produced-water-centered,generated_produced_water_domain,101.149709004,29211.9831506,288.799477904,0.571418219046,7.29765608003,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_019,produced-water-centered,generated_produced_water_domain,145.020291549,59804.5405543,412.38739707,1.98875894086,9.80872225237,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_020,produced-water-centered,generated_produced_water_domain,112.258096753,35265.1828431,314.143779944,1.6663376451,13.0178210811,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_021,produced-water-centered,generated_produced_water_domain,203.200887943,62337.7057146,306.778707247,0.808875753538,13.8162315041,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_022,produced-water-centered,generated_produced_water_domain,132.718489392,27463.3450752,206.929307296,0.688653349321,5.16876993104,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_023,produced-water-centered,generated_produced_water_domain,167.95363601,42540.8755672,253.289399252,0.779894822842,11.4118294484,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_024,produced-water-centered,generated_produced_water_domain,212.136262824,45573.9749324,214.833495818,1.17053924107,11.690627981,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_025,produced-water-centered,generated_produced_water_domain,295.562422796,60752.2194815,205.547846397,1.08951920239,6.08622935641,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_026,produced-water-centered,generated_produced_water_domain,149.130176834,49796.9133677,333.915740093,1.83674051147,13.7799828006,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_027,produced-water-centered,generated_produced_water_domain,279.087200967,29009.8666111,103.945528532,0.606524103275,6.23922037577,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_028,produced-water-centered,generated_produced_water_domain,258.064252438,84618.4429877,327.896801623,1.11208793759,10.3395273363,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_029,produced-water-centered,generated_produced_water_domain,220.07283905,25040.0888156,113.78091419,1.47640228994,6.96411721008,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_030,produced-water-centered,generated_produced_water_domain,111.044681364,31760.6506556,286.016856146,1.56139365751,6.17770571334,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
pw_lhs_031,produced-water-centered,generated_produced_water_domain,285.78556224,47663.9568503,166.78224217,0.635807903961,6.42426999038,23,10.4,TBAC(1):DA(2) hydrophobic DES,1:2,false,true,source_paper_anchored_synthetic_stage_response,synthetic_source_anchored_demo,false,produced_water_centered_domain,outside_source_paper_li_na_range
